marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2,carburant,etiquette_energie,bonus_malus
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5 FAP,MMB75H1AUR28,8,100.0,A 5,8.9,5.6,6.8,179,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5,MMB75H4ASP13,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5,MMB75H4ATP14,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5,MMB75H4AUP15,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,MMB75H4AVP07,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,MMB75H4AWP08,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,MMB75H4AXP09,8,100.0,A 5,9.0,5.3,6.7,176,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5,MMB75K1AVW12,8,100.0,A 5,8.9,5.6,6.8,179,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI STATION WAGON BVA5 FAP,MMB75K4C4T07,8,100.0,A 5,9.5,5.7,7.1,187,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI STATION WAGON BVA5 FAP,MMB75K4C5T08,9,100.0,A 5,10.1,6.1,7.5,199,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI STATION WAGON BVA5,MMB75K4C6T09,8,100.0,A 5,9.5,5.7,7.1,187,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5 FAP,MMB75M4AQC64,8,100.0,A 5,8.9,5.2,6.6,175,GO,E,+ 750
MERCEDES-BENZ,C 200 CDI STATION WAGON BVA5,MMB75M4AVC69,8,100.0,A 5,8.9,5.2,6.6,175,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVA5 FAP,MMB75U2CF317,8,100.0,A 5,9.0,5.2,6.5,173,GO,E,+ 750
MERCEDES-BENZ,E 200 CDI BERLINE BVA5,MMB75U2CH319,8,100.0,A 5,9.0,5.2,6.5,173,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2AKP10,9,110.0,A 5,9.2,5.5,6.9,181,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2ALP11,9,110.0,A 5,9.2,5.5,6.9,181,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2APP15,9,110.0,A 5,9.1,5.6,6.8,180,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2AQP16,9,110.0,A 5,9.2,5.7,6.9,183,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2ARP17,9,110.0,A 5,9.2,5.7,6.9,183,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI BERLINE BVA5,MMB76F2ASP09,9,110.0,A 5,9.0,5.4,6.8,178,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4A0O77,9,110.0,A 5,9.4,6.0,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4A1O78,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4A2O79,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AMN10,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4ANN11,9,110.0,A 5,9.6,5.9,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4ANN20,9,110.0,A 5,9.4,6.0,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4APN12,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4APN13,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4APN21,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4APN22,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AQN23,9,110.0,A 5,9.4,6.0,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4ARN24,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4ASN25,9,110.0,A 5,9.7,6.1,7.3,194,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4ATN08,9,110.0,A 5,9.6,5.9,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AUN09,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AUO71,9,110.0,A 5,9.6,5.9,7.2,190,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AVO72,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI STATION WAGON BVA5,MMB76F4AWO73,9,110.0,A 5,9.7,6.0,7.3,192,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5 FAP,MMB76G1MRH50,9,110.0,A 5,9.2,5.5,6.9,181,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5 FAP,MMB76G1MSH51,9,110.0,A 5,9.2,5.5,6.9,181,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5,MMB76G1MWH55,9,110.0,A 5,9.1,5.6,6.8,180,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5,MMB76G1MXH56,9,110.0,A 5,9.2,5.7,6.9,183,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5,MMB76G1MYH57,9,110.0,A 5,9.2,5.7,6.9,183,GO,E,+ 750
MERCEDES-BENZ,CLK 220 CDI COUPE BVA5 FAP,MMB76G1MZH49,9,110.0,A 5,9.0,5.4,6.8,178,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5,MMB76H1AMR10,9,110.0,A 5,8.9,5.6,6.8,179,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5 FAP,MMB76H1ANR02,9,110.0,A 5,8.8,5.2,6.6,172,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5 FAP,MMB76H1APR03,9,110.0,A 5,8.9,5.3,6.7,175,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5 FAP,MMB76H1APR04,9,110.0,A 5,8.9,5.6,6.8,179,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5,MMB76H1ATR08,9,110.0,A 5,8.8,5.2,6.6,172,GO,E,+ 750
MERCEDES-BENZ,C 220 CDI COUPE SPORT BVA5,MMB76H1AUR09,9,110.0,A 5,8.9,5.3,6.7,175,GO,E,+ 750
MERCEDES-BENZ,SPRINTER 315 CDI 43 L,MMB76I3B0J89,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43 L,MMB76I3B0K88,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43 L,MMB76I3B1K89,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 37,MMB76I3BFF00,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 37,MMB76I3BGF01,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43 L,MMB76I3BGG00,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BHF20,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43 L,MMB76I3BHG01,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BJF21,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJF40,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJG20,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJG21,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJG30,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJH10,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJH11,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJH20,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BJI10,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BKF14,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKF41,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKG22,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKG31,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKH12,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKH21,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKI11,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKI20,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BKJ10,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 215 CDI 43,MMB76I3BLE70,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BLF15,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BLF60,10,110.0,A 5,11.3,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLG23,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BLG50,10,110.0,A 5,11.3,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLH13,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLI12,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLI21,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLJ11,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLJ20,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BLK10,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 215 CDI 43,MMB76I3BME71,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BMF16,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMF34,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMF61,10,110.0,A 5,11.3,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMF70,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMG24,11,110.0,A 5,11.6,8.1,9.4,250,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMG51,10,110.0,A 5,11.3,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMG60,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMH14,11,110.0,A 5,11.6,8.1,9.4,250,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMH50,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMI13,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMJ12,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMJ21,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMK11,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BMK20,11,110.0,A 5,11.9,8.3,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 215 CDI 37,MMB76I3BNE90,10,110.0,A 5,11.3,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 215 CDI 43 L,MMB76I3BNF17,11,110.0,A 5,11.5,7.9,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BNF35,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BNF62,10,110.0,A 5,11.4,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BNF71,11,110.0,A 5,11.8,8.1,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 CDI 43,MMB76I3BNG25,11,110.0,A 5,11.6,8.1,9.4,250,GO,F,+ 1600
