marque,modele_version,cnit,unnamed:_4,unnamed:_5,mine,carburant,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW10H4DX642,10H4DX642,10H4D642,9KVSLAUDX01SGFM585051K0GG,ES,5,44.0,M 5,10.1,6.8,8.0,192.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11B4DR289,11B4DR289,11B4D289,9KVSLAUAX01SGFM585010K,ES,6,55.0,M 5,9.8,6.6,7.8,187.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11H4DT637,11H4DT637,11H4D637,9KVSLAUAX01SGFM585010K0GG,ES,6,55.0,M 5,9.8,6.6,7.8,187.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11B4DS290,11B4DS290,11B4D290,9KVSLAUAX01SGFM585010L,ES,6,55.0,M 5,9.9,6.7,7.9,190.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11H4DU638,11H4DU638,11H4D638,9KVSLAUAX01SGFM585010L0GG,ES,6,55.0,M 5,9.9,6.7,7.9,190.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11E4DA172,11E4DA172,11E4D172,9KVSLAUAX01SGFM585051K,ES,6,55.0,M 5,9.8,6.6,7.8,187.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11H4DV639,11H4DV639,11H4D639,9KVSLAUAX01SGFM585051K0GG,ES,6,55.0,M 5,9.8,6.6,7.8,187.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11E4DB173,11E4DB173,11E4D173,9KVSLAUAX01SGFM585051L,ES,6,55.0,M 5,9.9,6.7,7.9,190.0
VOLKSWAGEN,CADDY COMBI (75ch) 5PL,MVW11H4DW640,11H4DW640,11H4D640,9KVSLAUAX01SGFM585051L0GG,ES,6,55.0,M 5,9.9,6.7,7.9,190.0
VOLKSWAGEN,CADDY COMBI SDI (64ch) 5PL,MVW50B4D8292,50B4D8292,50B4D292,9KVSLAYQX01SGFM52K030L,GO,5,47.0,M 5,7.5,5.0,5.9,159.0
VOLKSWAGEN,CADDY COMBI SDI (64ch) 5PL,MVW50H4D2643,50H4D2643,50H4D643,9KVSLAYQX01SGFM52K030L0GE,GO,5,47.0,M 5,7.5,5.0,5.9,159.0
VOLKSWAGEN,CADDY COMBI TDI (90ch) 5PL,MVW52B4DU287,52B4DU287,52B4D287,9KVSLALHX01SGFM52J022L,GO,6,66.0,M 5,7.2,4.7,5.6,151.0
VOLKSWAGEN,CADDY COMBI TDI (90ch) 5PL,MVW52H4DW635,52H4DW635,52H4D635,9KVSLALHX01SGFM52J022L0GE,GO,6,66.0,M 5,7.2,4.7,5.6,151.0
VOLKSWAGEN,CADDY COMBI TDI (90ch) 5PL,MVW52B4DV288,52B4DV288,52B4D288,9KVSLALHX01SGFM52J022M,GO,6,66.0,M 5,7.3,4.8,5.7,154.0
VOLKSWAGEN,CADDY COMBI TDI (90ch) 5PL,MVW52H4DX636,52H4DX636,52H4D636,9KVSLALHX01SGFM52J022M0GE,GO,6,66.0,M 5,7.3,4.8,5.7,154.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW1494PS709,1494PS709,1494P709,7DBAVTBNX0N1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW1494PT710,1494PT710,1494P710,7DBAVTBNX0N1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW1494P7724,1494P7724,1494P724,7DBAVTBNX0N1P40J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW1494P8725,1494P8725,1494P725,7DBAVTBNX0N1P40J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4P0242,14G4P0242,14G4P242,7DZAVTBNX0N1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4P1243,14G4P1243,14G4P243,7DZAVTBNX0N1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4P2244,14G4P2244,14G4P244,7DZAVTBNX0N1P00J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4PC254,14G4PC254,14G4P254,7DZAVTBNX0N1P40J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4PD255,14G4PD255,14G4P255,7DZAVTBNX0N1P40J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch),MVW14G4PE256,14G4PE256,14G4P256,7DZAVTBNX0N1P40J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PV706,3494PV706,3494P706,7DBAVTBNX0N1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PW707,3494PW707,3494P707,7DBAVTBNX0N1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PX708,3494PX708,3494P708,7DBAVTBNX0N1P00J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PA721,3494PA721,3494P721,7DBAVTBNX0N1P40J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PB722,3494PB722,3494P722,7DBAVTBNX0N1P40J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW3494PC723,3494PC723,3494P723,7DBAVTBNX0N1P40J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4PZ239,34G4PZ239,34G4P239,7DZAVTBNX0N1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4P0240,34G4P0240,34G4P240,7DZAVTBNX0N1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4P1241,34G4P1241,34G4P241,7DZAVTBNX0N1P00J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4PB251,34G4PB251,34G4P251,7DZAVTBNX0N1P40J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4PC252,34G4PC252,34G4P252,7DZAVTBNX0N1P40J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) BVA,MVW34G4PD253,34G4PD253,34G4P253,7DZAVTBNX0N1P40J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW2494PP738,2494PP738,2494P738,7DBAVTBNX1N1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW24G4PM324,24G4PM324,24G4P324,7DBAVTBNX1N1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW2494PP739,2494PP739,2494P739,7DBAVTBNX1N1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW24G4PN325,24G4PN325,24G4P325,7DBAVTBNX1N1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW24G4PP266,24G4PP266,24G4P266,7DZAVTBNX1N1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW24G4PQ267,24G4PQ267,24G4P267,7DZAVTBNX1N1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE COURTE (115ch) SYNCRO,MVW24G4PR268,24G4PR268,24G4P268,7DZAVTBNX1N1P00J2SGAM52D011T,ES,10,85.0,M 5,17.2,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW1494P4685,1494P4685,1494P685,7DBAVTBNX0L1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW1494P5686,1494P5686,1494P686,7DBAVTBNX0L1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW1494P6687,1494P6687,1494P687,7DBAVTBNX0L1P00J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW14G4PK226,14G4PK226,14G4P226,7DZAVTBNX0L1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW14G4PL227,14G4PL227,14G4P227,7DZAVTBNX0L1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch),MVW14G4PM228,14G4PM228,14G4P228,7DZAVTBNX0L1P00J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.5,12.2,293.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) BVA,MVW3494P7682,3494P7682,3494P682,7DBAVTBNX0L1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) BVA,MVW3494P8683,3494P8683,3494P683,7DBAVTBNX0L1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) BVA,MVW3494P9684,3494P9684,3494P684,7DBAVTBNX0L1P00J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) BVA,MVW34G4PK224,34G4PK224,34G4P224,7DZAVTBNX0L1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) BVA,MVW34G4PL225,34G4PL225,34G4P225,7DZAVTBNX0L1P00J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW2494PC726,2494PC726,2494P726,7DBAVTBNX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PA312,24G4PA312,24G4P312,7DBAVTBNX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW2494PD727,2494PD727,2494P727,7DBAVTBNX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PB313,24G4PB313,24G4P313,7DBAVTBNX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW2494PE728,2494PE728,2494P728,7DBAVTBNX1L1P00J2SGAM52D011T,ES,10,85.0,M 5,17.2,10.2,12.8,307.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PC314,24G4PC314,24G4P314,7DBAVTBNX1L1P00J2SGAM52D011T,ES,10,85.0,M 5,17.2,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PG257,24G4PG257,24G4P257,7DZAVTBNX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PH258,24G4PH258,24G4P258,7DZAVTBNX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0
VOLKSWAGEN,CARAVELLE LONGUE (115ch) SYNCRO,MVW24G4PJ259,24G4PJ259,24G4P259,7DZAVTBNX1L1P00J2SGAM52D011T,ES,10,85.0,M 5,17.2,10.0,12.6,302.0
VOLKSWAGEN,CARAVELLE COURTE V6 (204ch),MVW38B4PR365,38B4PR365,38B4P365,7DZAMVBNX0N1P00J2AGFA41P008R,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE COURTE V6 (204ch),MVW38B4PS366,38B4PS366,38B4P366,7DZAMVBNX0N1P00J2AGFA41P008S,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE COURTE V6 (204ch),MVW38B4PV369,38B4PV369,38B4P369,7DZAMVBNX0N1P40J2AGFA41P008R,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE COURTE V6 (204ch),MVW38B4PW370,38B4PW370,38B4P370,7DZAMVBNX0N1P40J2AGFA41P008S,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PJ356,38B4PJ356,38B4P356,7DZAMVBNX0L1P00J2AGFA41P008R,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PJ357,38B4PJ357,38B4P357,7DZAMVBNX0L1P00J2AGFA41P008S,ES,15,150.0,A 4,17.7,10.2,13.0,312.0
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PK358,38B4PK358,38B4P358,7DZAMVBNX0L1P00J2AGFA41P008T,ES,15,150.0,A 4,17.9,10.4,13.2,317.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PB789,5374PB789,5374P789,7DBACVBNX0N1P00J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PC790,5374PC790,5374P790,7DBACVBNX0N1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PD791,5374PD791,5374P791,7DBACVBNX0N1P00J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PN801,5374PN801,5374P801,7DBACVBNX0N1P40J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PP802,5374PP802,5374P802,7DBACVBNX0N1P40J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch),MVW5374PP803,5374PP803,5374P803,7DBACVBNX0N1P40J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PF157,53G4PF157,53G4P157,7DZACVBNX0N1P00J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PG158,53G4PG158,53G4P158,7DZACVBNX0N1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PH159,53G4PH159,53G4P159,7DZACVBNX0N1P00J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PL163,53G4PL163,53G4P163,7DZACVBNX0N1P40J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PM164,53G4PM164,53G4P164,7DZACVBNX0N1P40J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW53G4PN165,53G4PN165,53G4P165,7DZACVBNX0N1P40J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PQ195,5284PQ195,5284P195,7DBAJTBNX0N1P00J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PR196,5284PR196,5284P196,7DBAJTBNX0N1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PS197,5284PS197,5284P197,7DBAJTBNX0N1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PW201,5284PW201,5284P201,7DBAJTBNX0N1P40J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PX202,5284PX202,5284P202,7DBAJTBNX0N1P40J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE COURTE TDI (88ch),MVW5284PY203,5284PY203,5284P203,7DBAJTBNX0N1P40J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch),MVW5374P0778,5374P0778,5374P778,7DBACVBNX0L1P00J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch),MVW5374P1779,5374P1779,5374P779,7DBACVBNX0L1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch),MVW5374P2780,5374P2780,5374P780,7DBACVBNX0L1P00J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) SYNCRO,MVW53G4P9151,53G4P9151,53G4P151,7DZACVBNX0L1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) SYNCRO,MVW53G4PA152,53G4PA152,53G4P152,7DZACVBNX0L1P00J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW5284P9189,5284P9189,5284P189,7DBAJTBNX0L1P00J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW5284PA190,5284PA190,5284P190,7DBAJTBNX0L1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW5284PB191,5284PB191,5284P191,7DBAJTBNX0L1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4PV174,52G4PV174,52G4P174,7DZAJTBNX0L1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4PW175,52G4PW175,52G4P175,7DZAJTBNX0L1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P1180,52G4P1180,52G4P180,7DZAJTBNX0N1P00J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P2181,52G4P2181,52G4P181,7DZAJTBNX0N1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P3182,52G4P3182,52G4P182,7DZAJTBNX0N1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P7186,52G4P7186,52G4P186,7DZAJTBNX0N1P40J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P8187,52G4P8187,52G4P187,7DZAJTBNX0N1P40J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P9188,52G4P9188,52G4P188,7DZAJTBNX0N1P40J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PE918,7384PE918,7384P918,7DBAUFBNX0N1P00J2AGFA41P017Q,GO,8,75.0,A 4,11.0,7.2,8.5,230.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PF919,7384PF919,7384P919,7DBAUFBNX0N1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PG920,7384PG920,7384P920,7DBAUFBNX0N1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PK924,7384PK924,7384P924,7DBAUFBNX0N1P40J2AGFA41P017Q,GO,8,75.0,A 4,11.0,7.2,8.5,230.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PL925,7384PL925,7384P925,7DBAUFBNX0N1P40J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) BVA,MVW7384PM926,7384PM926,7384P926,7DBAUFBNX0N1P40J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW7384PA914,7384PA914,7384P914,7DBAUFBNX0L1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW7384PB915,7384PB915,7384P915,7DBAUFBNX0L1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4PW197,73G4PW197,73G4P197,7DZAUFBNX0L1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4PX198,73G4PX198,73G4P198,7DZAUFBNX0L1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4PY199,73G4PY199,73G4P199,7DZAUFBNX0L1P00J2AGFA41P017T,GO,8,75.0,A 4,11.4,7.6,8.9,240.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4P5206,73G4P5206,73G4P206,7DZAUFBNX0N1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4P6207,73G4P6207,73G4P207,7DZAUFBNX0N1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4P9210,73G4P9210,73G4P210,7DZAUFBNX0N1P40J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE LONGUE TDI (102ch) BVA,MVW73G4PA211,73G4PA211,73G4P211,7DZAUFBNX0N1P40J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW6374PZ810,6374PZ810,6374P810,7DBACVBNX1N1P00J2SGAM52G004R,GO,9,75.0,M 5,13.6,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW6374P0811,6374P0811,6374P811,7DBACVBNX1N1P00J2SGAM52G004S,GO,9,75.0,M 5,13.6,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW63D4PA991,63D4PA991,63D4P991,7DBAXLBNX1N1P00J2SGAM52G004R,GO,9,75.0,M 5,13.4,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW63D4PB992,63D4PB992,63D4P992,7DBAXLBNX1N1P00J2SGAM52G004S,GO,9,75.0,M 5,13.4,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW63G4P2301,63G4P2301,63G4P301,7DZAXLBNX1N1P00J2SGAM52G004R,GO,9,75.0,M 5,13.4,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW63G4P3302,63G4P3302,63G4P302,7DZAXLBNX1N1P00J2SGAM52G004S,GO,9,75.0,M 5,13.4,8.0,9.8,265.0
VOLKSWAGEN,CARAVELLE COURTE TDI (102ch) SYNCRO,MVW63G4P4303,63G4P4303,63G4P303,7DZAXLBNX1N1P00J2SGAM52G004T,GO,9,75.0,M 5,13.6,8.2,10.0,270.0
VOLKSWAGEN,CARAVELLE COURTE TDI (150ch),MVW57D4PE446,57D4PE446,57D4P446,7DZAXGBNX0N1P00J2SGFM52G007Q,GO,9,111.0,M 5,9.4,6.1,7.3,197.0
VOLKSWAGEN,CARAVELLE COURTE TDI (150ch),MVW57D4PK452,57D4PK452,57D4P452,7DZAXGBNX0N1P40J2SGFM52G007Q,GO,9,111.0,M 5,9.4,6.1,7.3,197.0
