marque,modele_version,cnit,mine,energie,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,immat
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P3182,7DZAJTBNX0N1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P7186,7DZAJTBNX0N1P40J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P8187,7DZAJTBNX0N1P40J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE TDI (88ch),MVW52G4P9188,7DZAJTBNX0N1P40J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PJ356,7DZAMVBNX0L1P00J2AGFA41P008R,ES,15,150.0,A 4,17.7,10.2,13.0,312.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PJ357,7DZAMVBNX0L1P00J2AGFA41P008S,ES,15,150.0,A 4,17.7,10.2,13.0,312.0,2003-03-01
VOLKSWAGEN,CARAVELLE LONGUE V6 (204ch),MVW38B4PK358,7DZAMVBNX0L1P00J2AGFA41P008T,ES,15,150.0,A 4,17.9,10.4,13.2,317.0,2003-03-01
VOLKSWAGEN,CARAVELLE TDI 102 LONGUE SYNCRO,MVW57D4PM454,7DZAXGBNX0N1P40J2SGFM52G007S,GO,10,111.0,M 5,9.6,6.3,7.5,203.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch),MVW1494FY822,7DBAVTKNX0N1P00J2SGFM52B009P,ES,10,85.0,M 5,16.8,9.3,12.0,288.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch),MVW1494FZ823,7DBAVTKNX0N1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch),MVW1494F0824,7DBAVTKNX0N1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) BVA,MVW3494F1819,7DBAVTKNX0N1P00J2AGFA41P008P,ES,10,85.0,A 4,17.4,9.8,12.5,300.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) BVA,MVW3494F2820,7DBAVTKNX0N1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) BVA,MVW3494F3821,7DBAVTKNX0N1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW2494F6863,7DBAVTKNX1N1P00J2SGAM52D011Q,ES,10,85.0,M 5,16.8,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW24G4FP373,7DBAVTKNX1N1P00J2SGAM52D011Q,ES,10,85.0,M 5,16.8,9.6,12.2,293.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW2494F7864,7DBAVTKNX1N1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,10.0,12.6,302.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW24G4FQ374,7DBAVTKNX1N1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW2494F8865,7DBAVTKNX1N1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,10.0,12.6,302.0,2003-03-01
VOLKSWAGEN,COMBI COURT (115ch) SYNCRO,MVW24G4FR375,7DBAVTKNX1N1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch),MVW5374F1861,7DBACVKNX0N1P00J2SGFM52G002P,GO,7,75.0,M 5,9.7,6.6,7.7,208.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch),MVW5374F2862,7DBACVKNX0N1P00J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch),MVW5374F3863,7DBACVKNX0N1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) BVA,MVW7384FU944,7DBAUFKNX0N1P00J2AGFA41P017Q,GO,8,75.0,A 4,11.0,7.2,8.5,230.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) BVA,MVW7384FV945,7DBAUFKNX0N1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) BVA,MVW7384FW946,7DBAUFKNX0N1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63B4F1581,7DBACVKNX1N1P00J2SGAM52G004Q,GO,8,75.0,M 5,13.4,7.8,9.6,259.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63B4FD582,7DBACVKNX1N1P00J2SGAM52G004R,GO,9,75.0,M 5,13.6,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63B4FE583,7DBACVKNX1N1P00J2SGAM52G004S,GO,9,75.0,M 5,13.6,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63E4F7027,7DBAXLKNX1N1P00J2SGAM52G004Q,GO,8,75.0,M 5,13.2,7.8,9.6,259.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63E4F8028,7DBAXLKNX1N1P00J2SGAM52G004R,GO,9,75.0,M 5,13.4,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (102ch) SYNCRO,MVW63E4F9029,7DBAXLKNX1N1P00J2SGAM52G004S,GO,9,75.0,M 5,13.4,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (88ch),MVW5284F9224,7DBAJTKNX0N1P00J2SGFM52B010P,GO,7,65.0,M 5,9.9,6.7,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (88ch),MVW5284FA225,7DBAJTKNX0N1P00J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI COURT TDI (88ch),MVW5284FB226,7DBAJTKNX0N1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch),MVW1494F2790,7DBAVTKNX0L1P00J2SGFM52B009P,ES,10,85.0,M 5,16.8,9.3,12.0,288.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch),MVW1494F3791,7DBAVTKNX0L1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.3,12.0,288.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch),MVW1494F4792,7DBAVTKNX0L1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.5,12.2,293.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch),MVW1494F5793,7DBAVTKNX0L1P00J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.5,12.2,293.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) BVA,MVW3494F5787,7DBAVTKNX0L1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.4,9.8,12.5,300.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) BVA,MVW3494F6788,7DBAVTKNX0L1P00J2AGFA41P008R,ES,10,85.0,A 4,17.6,10.0,12.7,305.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) BVA,MVW3494F7789,7DBAVTKNX0L1P00J2AGFA41P008S,ES,10,85.0,A 4,17.6,10.0,12.7,305.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW2494FS849,7DBAVTKNX1L1P00J2SGAM52D011Q,ES,10,85.0,M 5,16.8,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW24G4FB359,7DBAVTKNX1L1P00J2SGAM52D011Q,ES,10,85.0,M 5,16.8,9.6,12.2,293.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW2494FT850,7DBAVTKNX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,10.0,12.6,302.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW24G4FC360,7DBAVTKNX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.0,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW2494FU851,7DBAVTKNX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,10.0,12.6,302.0,2003-03-01
VOLKSWAGEN,COMBI LONG (115ch) SYNCRO,MVW24G4FD361,7DBAVTKNX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.0,9.8,12.4,298.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch),MVW1494FK747,7DBAVTKHX0L1P00J2SGFM52B009Q,ES,10,85.0,M 5,16.8,9.7,12.3,295.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch),MVW1494FL748,7DBAVTKHX0L1P00J2SGFM52B009R,ES,10,85.0,M 5,17.0,9.9,12.5,300.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch),MVW1494FM749,7DBAVTKHX0L1P00J2SGFM52B009S,ES,10,85.0,M 5,17.0,9.9,12.5,300.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW3494FN744,7DBAVTKHX0L1P00J2AGFA41P008Q,ES,11,85.0,A 4,17.6,11.1,13.5,324.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW34G4FJ330,7DBAVTKHX0L1P00J2AGFA41P008Q,ES,10,85.0,A 4,17.8,10.9,13.3,319.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW3494FP745,7DBAVTKHX0L1P00J2AGFA41P008R,ES,11,85.0,A 4,17.8,11.3,13.7,329.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW34G4FK331,7DBAVTKHX0L1P00J2AGFA41P008R,ES,11,85.0,A 4,18.0,11.1,13.5,324.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW3494FP746,7DBAVTKHX0L1P00J2AGFA41P008S,ES,11,85.0,A 4,17.8,11.3,13.7,329.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) BVA,MVW34G4FL332,7DBAVTKHX0L1P00J2AGFA41P008S,ES,11,85.0,A 4,18.0,11.1,13.5,324.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW2494FD773,7DBAVTKHX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.1,10.5,13.1,314.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW24G4FX345,7DBAVTKHX1L1P00J2SGAM52D011R,ES,10,85.0,M 5,17.3,10.3,12.9,310.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW2494FE774,7DBAVTKHX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.1,10.5,13.1,314.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW24G4FY346,7DBAVTKHX1L1P00J2SGAM52D011S,ES,10,85.0,M 5,17.3,10.3,12.9,310.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW2494FF775,7DBAVTKHX1L1P00J2SGAM52D011T,ES,10,85.0,M 5,17.3,10.7,13.3,319.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV (115ch) SYNCRO,MVW24G4FZ347,7DBAVTKHX1L1P00J2SGAM52D011T,ES,10,85.0,M 5,17.5,10.5,13.1,314.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch),MVW5374FT817,7DBACVKHX0L1P00J2SGFM52G002Q,GO,8,75.0,M 5,9.8,7.0,8.0,216.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch),MVW5374FU818,7DBACVKHX0L1P00J2SGFM52G002R,GO,8,75.0,M 5,10.0,7.2,8.2,221.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch),MVW5374FV819,7DBACVKHX0L1P00J2SGFM52G002S,GO,8,75.0,M 5,10.0,7.2,8.2,221.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) BVA,MVW7384FD927,7DBAUFKHX0L1P00J2AGFA41P017Q,GO,8,75.0,A 4,11.1,7.8,8.9,240.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) BVA,MVW7384FE928,7DBAUFKHX0L1P00J2AGFA41P017R,GO,8,75.0,A 4,11.3,8.0,9.1,246.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) BVA,MVW7384FF929,7DBAUFKHX0L1P00J2AGFA41P017S,GO,8,75.0,A 4,11.3,8.0,9.1,246.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW6374FA831,7DBACVKHX1L1P00J2SGAM52G004R,GO,9,75.0,M 5,13.9,8.3,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW6374FB832,7DBACVKHX1L1P00J2SGAM52G004S,GO,9,75.0,M 5,13.9,8.3,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW6374FC833,7DBACVKHX1L1P00J2SGAM52G004T,GO,9,75.0,M 5,14.1,8.5,10.2,275.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW63D4F6997,7DBAXLKHX1L1P00J2SGAM52G004R,GO,9,75.0,M 5,13.7,8.3,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW63D4F7998,7DBAXLKHX1L1P00J2SGAM52G004S,GO,9,75.0,M 5,13.7,8.3,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (102ch) SYNCRO,MVW63D4F8999,7DBAXLKHX1L1P00J2SGAM52G004T,GO,9,75.0,M 5,13.9,8.5,10.2,275.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (88ch),MVW5284FP204,7DBAJTKHX0L1P00J2SGFM52B010Q,GO,7,65.0,M 5,10.2,7.1,8.3,224.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (88ch),MVW5284FQ205,7DBAJTKHX0L1P00J2SGFM52B010R,GO,7,65.0,M 5,10.4,7.3,8.5,230.0,2003-03-01
VOLKSWAGEN,COMBI LONG SURLV TDI (88ch),MVW5284FR206,7DBAJTKHX0L1P00J2SGFM52B010S,GO,7,65.0,M 5,10.4,7.3,8.5,230.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch),MVW5374FJ843,7DBACVKNX0L1P00J2SGFM52G002Q,GO,7,75.0,M 5,9.7,6.6,7.7,208.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch),MVW5374FK844,7DBACVKNX0L1P00J2SGFM52G002R,GO,7,75.0,M 5,9.9,6.8,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch),MVW5374FL845,7DBACVKNX0L1P00J2SGFM52G002S,GO,7,75.0,M 5,9.9,6.8,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) BVA,MVW7384FL935,7DBAUFKNX0L1P00J2AGFA41P017Q,GO,8,75.0,A 4,11.0,7.2,8.5,230.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) BVA,MVW7384FM936,7DBAUFKNX0L1P00J2AGFA41P017R,GO,8,75.0,A 4,11.2,7.4,8.7,235.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) BVA,MVW7384FN937,7DBAUFKNX0L1P00J2AGFA41P017S,GO,8,75.0,A 4,11.2,7.4,8.7,235.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW6374F1883,7DBACVKNX1L1P00J2SGAM52G004R,GO,9,75.0,M 5,13.6,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW6374F2884,7DBACVKNX1L1P00J2SGAM52G004S,GO,9,75.0,M 5,13.6,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW6374F3885,7DBACVKNX1L1P00J2SGAM52G004T,GO,9,75.0,M 5,13.8,8.2,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW63E4FT013,7DBAXLKNX1L1P00J2SGAM52G004R,GO,9,75.0,M 5,13.4,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW63E4FU014,7DBAXLKNX1L1P00J2SGAM52G004S,GO,9,75.0,M 5,13.4,8.0,9.8,265.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (102ch) SYNCRO,MVW63E4FV015,7DBAXLKNX1L1P00J2SGAM52G004T,GO,9,75.0,M 5,13.6,8.2,10.0,270.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (88ch),MVW5284FY213,7DBAJTKNX0L1P00J2SGFM52B010Q,GO,7,65.0,M 5,9.9,6.7,7.9,213.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (88ch),MVW5284FZ214,7DBAJTKNX0L1P00J2SGFM52B010R,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,COMBI LONG TDI (88ch),MVW5284F0215,7DBAJTKNX0L1P00J2SGFM52B010S,GO,7,65.0,M 5,10.1,6.9,8.1,219.0,2003-03-01
VOLKSWAGEN,GOLF 1.4L,MVW11D1KH046,1JSCAXPX01SGFM52K034K21N10GG,ES,5,55.0,M 5,8.9,5.3,6.6,158.0,2003-03-01
VOLKSWAGEN,GOLF 1.4L,MVW11D1KJ048,1JSCAXPX01SGFM52K034L21N10GG,ES,5,55.0,M 5,9.0,5.4,6.7,161.0,2003-03-01
VOLKSWAGEN,GOLF 1.4L,MVW11D2KN050,1JSCAXPX01SGFM52K034L41N10GG,ES,5,55.0,M 5,9.0,5.4,6.7,161.0,2003-03-01
VOLKSWAGEN,GOLF 1.4L,MVW11D1KN052,1JSCAXPX01SGFM52K034M21N10GG,ES,5,55.0,M 5,9.1,5.5,6.8,163.0,2003-03-01
VOLKSWAGEN,GOLF 1.4L,MVW11D2KR054,1JSCAXPX01SGFM52K034M41N10GG,ES,5,55.0,M 5,9.1,5.5,6.8,163.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D1KN765,1JSCAUSX01SGFM52K028L21N10GG,ES,7,77.0,M 5,9.4,5.5,6.9,166.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2KR767,1JSCAUSX01SGFM52K028L41N10GG,ES,7,77.0,M 5,9.4,5.5,6.9,166.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D1KR769,1JSCAUSX01SGFM52K028M21N10GG,ES,7,77.0,M 5,9.6,5.7,7.1,170.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2KV771,1JSCAUSX01SGFM52K028M41N10GG,ES,7,77.0,M 5,9.6,5.7,7.1,170.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2KX773,1JSCAUSX01SGFM52K028N41N10GG,ES,7,77.0,M 5,9.7,5.8,7.2,173.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D1KV058,1JSCAZDX01SGFM52K028L21N10GG,ES,7,77.0,M 5,9.3,5.5,6.9,166.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2K1062,1JSCAZDX01SGFM52K028L41N10GG,ES,7,77.0,M 5,9.3,5.5,6.9,166.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D1K3066,1JSCAZDX01SGFM52K028M21N10GG,ES,7,77.0,M 5,9.4,5.6,7.0,168.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2K9070,1JSCAZDX01SGFM52K028M41N10GG,ES,7,77.0,M 5,9.4,5.6,7.0,168.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L 16V,MVW13D2KD074,1JSCAZDX01SGFM52K028N41N10GG,ES,7,77.0,M 5,9.5,5.7,7.1,170.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D1KZ024,1JSCAVUX01AGFA41M034L21N10GG,ES,7,75.0,A 4,11.2,6.2,8.0,192.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D2K5028,1JSCAVUX01AGFA41M034L41N10GG,ES,7,75.0,A 4,11.2,6.2,8.0,192.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D1K7032,1JSCAVUX01AGFA41M034M21N10GG,ES,7,75.0,A 4,11.4,6.3,8.1,194.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D2KD036,1JSCAVUX01AGFA41M034M41N10GG,ES,7,75.0,A 4,11.4,6.3,8.1,194.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D1KF040,1JSCAVUX01AGFA41M034N21N10GG,ES,7,75.0,A 4,11.5,6.4,8.3,199.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33D2KL044,1JSCAVUX01AGFA41M034N41N10GG,ES,7,75.0,A 4,11.5,6.4,8.3,199.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H1KQ593,1JSCBFQX01AGFA41M034L21N10GG,ES,7,75.0,A 4,11.4,6.2,8.1,194.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H2KU595,1JSCBFQX01AGFA41M034L41N10GG,ES,7,75.0,A 4,11.4,6.2,8.1,194.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H1KU597,1JSCBFQX01AGFA41M034M21N10GG,ES,7,75.0,A 4,11.6,6.3,8.2,197.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H2KY599,1JSCBFQX01AGFA41M034M41N10GG,ES,7,75.0,A 4,11.6,6.3,8.2,197.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H1KY601,1JSCBFQX01AGFA41M034N21N10GG,ES,7,75.0,A 4,11.7,6.4,8.4,201.0,2003-03-01
VOLKSWAGEN,GOLF 1.6L BVA,MVW33H2K2603,1JSCBFQX01AGFA41M034N41N10GG,ES,7,75.0,A 4,11.7,6.4,8.4,201.0,2003-03-01
VOLKSWAGEN,GOLF EDITION TDI (90ch),MVW52C1K9749,1JSCALHX01SGFM52J025L21N10GE,GO,5,66.0,M 5,6.5,4.1,4.9,132.0,2003-03-01
VOLKSWAGEN,GOLF EDITION TDI (90ch),MVW52C1KB751,1JSCALHX01SGFM52J025M21N10GE,GO,5,66.0,M 5,6.6,4.2,5.0,135.0,2003-03-01
VOLKSWAGEN,GOLF EDITION TDI (90ch),MVW52C2KF753,1JSCALHX01SGFM52J025M41N10GE,GO,5,66.0,M 5,6.6,4.2,5.0,135.0,2003-03-01
VOLKSWAGEN,GOLF EDITION TDI (90ch),MVW52C1KF755,1JSCALHX01SGFM52J025N21N10GE,GO,5,66.0,M 5,6.8,4.3,5.2,140.0,2003-03-01
VOLKSWAGEN,GOLF EDITION TDI (90ch),MVW52C2KJ757,1JSCALHX01SGFM52J025N41N10GE,GO,5,66.0,M 5,6.8,4.3,5.2,140.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H1K2577,1JSCAUQX01SGFM62M008M21N10GG,ES,11,132.0,M 6,11.7,6.5,8.4,202.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H2K6579,1JSCAUQX01SGFM62M008M41N10GG,ES,11,132.0,M 6,11.7,6.5,8.4,202.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H1K6581,1JSCAUQX01SGFM62M008N21N10GG,ES,11,132.0,M 6,11.8,6.6,8.5,204.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H2KL583,1JSCAUQX01SGFM62M008N41N10GG,ES,11,132.0,M 6,11.8,6.6,8.5,204.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H1KL585,1JSCAUQX01SGFM62M013M21N10GG,ES,11,132.0,M 6,11.7,6.5,8.4,202.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H2KP587,1JSCAUQX01SGFM62M013M41N10GG,ES,11,132.0,M 6,11.7,6.5,8.4,202.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H1KP589,1JSCAUQX01SGFM62M013N21N10GG,ES,11,132.0,M 6,11.8,6.6,8.5,204.0,2003-03-01
VOLKSWAGEN,GOLF GTI 180,MVW18H2KT591,1JSCAUQX01SGFM62M013N41N10GG,ES,11,132.0,M 6,11.8,6.6,8.5,204.0,2003-03-01
VOLKSWAGEN,GOLF R32,MVW29H1KS759,1JSCBFHX11SGQM62Y009O21N20GG,ES,17,177.0,M 6,16.4,8.6,11.5,276.0,2003-03-01
VOLKSWAGEN,GOLF R32,MVW29H1KV762,1JSCBFHX11SGQM62Y013O21N20GG,ES,17,177.0,M 6,16.4,8.6,11.5,276.0,2003-03-01
VOLKSWAGEN,GOLF SDI,MVW50C1KG758,1JSCAQMX01SGFM52K036L21N10GE,GO,4,50.0,M 5,6.9,4.2,5.1,138.0,2003-03-01
VOLKSWAGEN,GOLF SDI,MVW50C2KJ759,1JSCAQMX01SGFM52K036L41N10GE,GO,4,50.0,M 5,6.9,4.2,5.1,138.0,2003-03-01
VOLKSWAGEN,GOLF SDI,MVW50C1KJ760,1JSCAQMX01SGFM52K036M21N10GE,GO,5,50.0,M 5,7.0,4.3,5.2,140.0,2003-03-01
VOLKSWAGEN,GOLF SDI,MVW50C2KL761,1JSCAQMX01SGFM52K036M41N10GE,GO,5,50.0,M 5,7.0,4.3,5.2,140.0,2003-03-01
VOLKSWAGEN,GOLF SDI,MVW50C2KM762,1JSCAQMX01SGFM52K036N41N10GE,GO,5,50.0,M 5,7.1,4.4,5.3,143.0,2003-03-01
VOLKSWAGEN,GOLF TDI (100ch),MVW53C1KZ932,1JSCATDX01SGFM52J060M21N10GE,GO,6,74.0,M 5,6.6,4.3,5.1,138.0,2003-03-01
VOLKSWAGEN,GOLF TDI (100ch),MVW53C2K3934,1JSCATDX01SGFM52J060M41N10GE,GO,6,74.0,M 5,6.6,4.3,5.1,138.0,2003-03-01
VOLKSWAGEN,GOLF TDI (100ch),MVW53C1K3936,1JSCATDX01SGFM52J060N21N10GE,GO,6,74.0,M 5,6.8,4.4,5.3,143.0,2003-03-01
